5016
страхотен,5.13194730374
невероятен,3.99985171094
уникален,3.90695796405
забавен,3.74623047656
готин,3.49260390852
филмче,3.32005586356
гледането,3.29589361428
:-,3.10483837751
напрежение,3.10483837751
държи,2.91723976362
задължително,2.8849789014
добър,2.80168638329
приятен,2.78748053692
приятно,2.75378669113
направен,2.74439695078
смях,2.70593066995
различен,2.68612804266
як,2.65566883517
филмчето,2.61355734982
невероятна,2.60274643372
всеки,2.5695942264
силен,2.53530515292
добро,2.51177465551
страхотни,2.51177465551
анимация,2.41169119695
хубав,2.3984459702
винаги,2.30046556184
велик,2.23984094003
;,2.1063095474
яко,2.06994190323
шедьовър,2.06994190323
кара,2.03220157525
български,2.03220157525
продължение,1.9929808621
препоръчвам,1.9849486904
изненада,1.95215886758
най-добрия,1.95215886758
стил,1.95215886758
красив,1.95215886758
разпускане,1.95215886758
изненадващо,1.90959925316
годината,1.90959925316
интересен,1.88316599609
тежък,1.86514749059
нетърпение,1.81862747495
втората,1.81862747495
отново,1.79452992337
силна,1.76983731078
ди,1.76983731078
въздействащ,1.76983731078
оскар,1.7445195028
голям,1.71854401639
лек,1.71854401639
страхотна,1.71854401639
търпение,1.71854401639
последно,1.60731838128
каприо,1.60731838128
последната,1.60731838128
обаче,1.60731838128
въпреки,1.57746541813
супер,1.56801652894
пореден,1.54669375947
изпълнен,1.54669375947
първия,1.51494506115
разпускащ,1.48215523833
по-добра,1.48215523833
трилогията,1.48215523833
брутален,1.48215523833
жанра,1.48215523833
финал,1.48215523833
такъв,1.48215523833
гледа,1.42381966132
напрегнат,1.41316236684
оправда,1.41316236684
действието,1.41316236684
странен,1.41316236684
смислен,1.41316236684
нийсън,1.41316236684
те,1.38601137778
развлекателен,1.33905439469
според,1.33905439469
ники,1.33905439469
том,1.33905439469
типичен,1.33905439469
види,1.29983368154
добра,1.28148454287
бесон,1.25901168702
истинска,1.25901168702
идеален,1.25901168702
над,1.25901168702
най-доброто,1.25901168702
дензъл,1.25901168702
малкото,1.25901168702
по-добър,1.23795827782
малко,1.23369387903
началото,1.2164520726
колкото,1.2164520726
останах,1.2164520726
наистина,1.20771839263
роля,1.20185327318
хубаво,1.17200031003
дълбок,1.17200031003
лео,1.17200031003
различно,1.17200031003
динамика,1.17200031003
заслужаваше,1.17200031003
трябва,1.15365117136
комедия,1.12913660559
цялото,1.12548029439
заслужава,1.11008841062
английски,1.07669013022
състав,1.07669013022
2014,1.07669013022
брилянтен,1.07669013022
продължението,1.07669013022
сравнение,1.07669013022
алън,1.07669013022
уди,1.07669013022
мисля,1.07669013022
100%,1.07669013022
лош,1.05421727437
отдавна,1.05137232224
страшен,1.02539683583
играе,1.02539683583
фантастика,0.998728588752
актьорски,0.971329614564
сниман,0.971329614564
коли,0.971329614564
пак,0.971329614564
бъде,0.971329614564
най-,0.971329614564
хареса,0.958171529986
някои,0.933589286581
силно,0.914171200724
ни,0.914171200724
екран,0.914171200724
очаквам,0.914171200724
би,0.902336743077
определено,0.896718750773
екшън,0.879522065311
очакванията,0.878239191498
добре,0.87416586611
първата,0.865969098906
децата,0.853546578908
места,0.853546578908
подходящ,0.853546578908
разбира,0.853546578908
хората,0.853546578908
очаква,0.853546578908
дойде,0.853546578908
смяхме,0.853546578908
оставя,0.853546578908
дали,0.853546578908
визуално,0.853546578908
вечер,0.853546578908
детето,0.853546578908
най-вече,0.853546578908
точно,0.80225328452
историята,0.796388165068
бива,0.78900805777
силни,0.78900805777
яки,0.78900805777
6,0.78900805777
трилър,0.78900805777
ще,0.785828404853
още,0.755106506094
край,0.751267729787
част,0.725949921803
мн,0.720015186283
лиъм,0.720015186283
представена,0.720015186283
разказана,0.720015186283
кейт,0.720015186283
4,0.720015186283
първият,0.720015186283
майкъл,0.720015186283
никак,0.720015186283
харесаха,0.720015186283
по-малко,0.720015186283
сравнително,0.720015186283
два,0.720015186283
половина,0.720015186283
предвид,0.720015186283
поредният,0.720015186283
когато,0.720015186283
ми,0.709507208685
много,0.704070653179
уникално,0.69102764941
ниво,0.69102764941
им,0.683647542112
гледане,0.675063798421
лошо,0.671225022114
хумор,0.654417903797
достатъчно,0.645907214129
дано,0.645907214129
възрастни,0.645907214129
прави,0.645907214129
послание,0.645907214129
обичам,0.645907214129
я,0.645907214129
филмът,0.644116703356
филм,0.63316217496
поредицата,0.630403027593
малки,0.619931727726
можеше,0.619931727726
струва,0.606686500976
които,0.589395003866
е,0.587659166283
има,0.587141904903
филма,0.584417914352
любовна,0.565864506456
нека,0.565864506456
ситуации,0.565864506456
веднъж,0.565864506456
свежа,0.565864506456
нов,0.565864506456
харесва,0.565864506456
елементи,0.565864506456
повечето,0.565864506456
музиката,0.565864506456
идеята,0.565864506456
по-интересен,0.565864506456
изключителна,0.565864506456
красиви,0.565864506456
секси,0.565864506456
емоция,0.565864506456
секунда,0.565864506456
филммного,0.565864506456
увлекателен,0.565864506456
казва,0.565864506456
преживяване,0.565864506456
пред,0.565864506456
трета,0.565864506456
самия,0.565864506456
се,0.548792522557
уникална,0.541766954877
гледайте,0.534115808141
човек,0.53196295478
както,0.514571212068
история,0.511797285185
света,0.508706092616
със,0.493891006831
невероятно,0.478853129466
година,0.478853129466
детско,0.478853129466
хубава,0.478853129466
джони,0.448081470799
минута,0.448081470799
феновете,0.448081470799
начин,0.448081470799
до,0.434836244049
всяка,0.432333113831
книгата,0.422763662815
гледам,0.408235562252
през,0.403345576958
ново,0.383542949662
смешен,0.383542949662
безспорно,0.383542949662
клинт,0.383542949662
ето,0.383542949662
остава,0.383542949662
